D028181	Viscum	B01.875.800.575.912.250.884.916	3971
D028182	Viscum album	B01.875.800.575.912.250.884.916.500	3972
D028183	Loranthaceae	B01.875.800.575.912.250.735.249	3963
D028184	Phoradendron	B01.875.800.575.912.250.884.333	3967
D028201	Pinaceae	B01.875.800.575.912.625.875	3318
D028202	Abies	B01.875.800.575.912.625.875.033	3319
D028203	Cedrus	B01.875.800.575.912.625.875.222	3321
D028221	Larix	B01.875.800.575.912.625.875.444	3325
D028222	Picea	B01.875.800.575.912.625.875.755	3328
D028223	Pinus	B01.875.800.575.912.625.875.777	3337
D028224	Pseudotsuga	B01.875.800.575.912.625.875.984	3356
D028225	Tsuga	B01.875.800.575.912.625.875.992	3358
D028241	Camellia sinensis	B01.875.800.575.912.250.341.998.500.500	4442
D028242	Theaceae	B01.875.800.575.912.250.341.998	27065
D028244	Camellia	B01.875.800.575.912.250.341.998.500	4441
D028281	Chelidonium	B01.875.800.575.912.250.836.500.249	71250
D028301	Feline Panleukopenia Virus	B04.280.580.650.600.325	10786
D028323	Parvovirus, Porcine	B04.280.580.650.600.690	10796
D028381	Nidovirales	B04.820.578.500	76804
D028382	Arteriviridae	B04.820.578.500.080	76803
D028461	Zygophyllaceae	B01.875.800.575.912.250.987	43873
D028462	Cucumis	B01.875.800.575.912.250.300.188	3655
D028463	Cucumis melo	B01.875.800.575.912.250.300.188.444	3656
D028464	Cucurbita	B01.875.800.575.912.250.300.222	3660
D028481	Euphorbia	B01.875.800.575.912.250.859.797.438.333	3990
D028482	Hevea	B01.875.800.575.912.250.859.797.438.399	3980
D028483	Abelmoschus	B01.875.800.575.912.250.859.821.500.100	183218
D028501	Malva	B01.875.800.575.912.250.859.821.500.555	96479
D028502	Polygonum	B01.875.800.575.912.250.825.437	46786
D028503	Cephaelis	B01.875.800.575.912.250.456.937.200	189135
D028521	Musa	B01.875.800.575.912.250.618.937.555.500	4640
D028522	Musaceae	B01.875.800.575.912.250.618.937.555	4637
D028523	Elettaria	B01.875.800.575.912.250.618.937.900.333	105180
D028524	Anethum graveolens	B01.875.800.575.912.250.075.077	40922
D028526	Coriandrum	B01.875.800.575.912.250.075.211	4046
D028527	Cuminum	B01.875.800.575.912.250.075.233	52461
D028528	Petroselinum	B01.875.800.575.912.250.075.750	4042
D028529	Pastinaca	B01.875.800.575.912.250.075.625	4040
D028941	Coronavirus 229E, Human	B04.820.578.500.540.150.075.750	11137
D028962	Coronavirus OC43, Human	B04.820.578.500.540.150.113.500.500	31631
D028981	Bornaviridae	B04.820.480.937.149	178830
D029022	Acoraceae	B01.875.800.575.912.250.010	42228
D029023	Acorus	B01.875.800.575.912.250.010.500	4464
D029024	Marburgvirus	B04.820.480.937.300.650	186537
D029041	Actinidiaceae	B01.875.800.575.912.250.341.500	3623
D029042	Actinidia	B01.875.800.575.912.250.341.500.500	3624
D029043	Ebolavirus	B04.820.480.937.300.200	186536
D029044	Achyranthes	B01.875.800.575.912.250.198.500.100.100	169205
D029045	Rhus	B01.875.800.575.912.250.044.666	4012
D029061	Annonaceae	B01.875.800.575.912.250.065	22140
D029062	Apocynaceae	B01.875.800.575.912.250.456.500	4056
D029063	Aquifoliaceae	B01.875.800.575.912.250.084	4294
D029064	Araceae	B01.875.800.575.912.250.618.050.750	4454
D029065	Aristolochiaceae	B01.875.800.575.912.250.096	16727
D029068	Balsaminaceae	B01.875.800.575.912.250.341.750	25692
D029069	Impatiens	B01.875.800.575.912.250.341.750.500	35939
D029082	Sendai virus	B04.820.480.937.600.650.700.800	11191
D029101	Parainfluenza Virus 3, Bovine	B04.820.480.937.600.650.700.700	11215
D029121	Metapneumovirus	B04.820.480.937.600.670.500	162387
D029122	Murine pneumonia virus	B04.820.480.937.600.670.600.550	11263
D029141	Novirhabdovirus	B04.820.480.937.750.600	186778
D029142	Infectious hematopoietic necrosis virus	B04.820.480.937.750.600.400	11290
D029161	Oleavirus	B04.715.081.700,B04.820.578.282.700	154322
D029201	Hamamelidaceae	B01.875.800.575.912.250.475	42216
D029222	Piper nigrum	B01.875.800.575.912.250.812.666.500	13216
D029223	Ascoviridae	B04.280.045,B04.525.045	43682
D029261	Sin Nombre virus	B04.820.480.750.440.700	1980491
D029262	Puumala virus	B04.820.480.750.440.600	1980486
D029263	Seoul virus	B04.820.480.750.440.690	1980490
D029281	Nairobi sheep disease virus	B04.820.480.750.565.600	194540
D029301	Sandfly fever Naples virus	B04.820.480.750.710.750	206160
D029321	Lagovirus	B04.820.578.298.500	95339
D029322	Norovirus	B04.820.578.298.550	142786
D029341	Sapovirus	B04.820.578.298.775	95341
D029342	Vesivirus	B04.820.578.298.887	95337
D029364	Tenuivirus	B04.715.780,B04.820.480.984	12329
D029381	Closteroviridae	B04.715.110,B04.820.578.313	69973
D029383	Crinivirus	B04.715.110.175,B04.820.578.313.175	67753
D029401	Betulaceae	B01.875.800.575.912.250.859.750.200	3514
D029402	Bignoniaceae	B01.875.800.575.912.250.583.080	24079
D029403	Burseraceae	B01.875.800.575.912.250.162	4014
D029405	GB virus A	B04.820.578.344.588.500	1307800
D029406	GB virus B	B04.450.355,B04.820.578.344.475.405	39113
D029407	GB virus C	B04.820.578.344.588.750	54290
D029421	Cactaceae	B01.875.800.575.912.250.198.500.200	3593
D029422	Campanulaceae	B01.875.800.575.912.250.171	4381
D029441	Carica	B01.875.800.575.912.250.192.500	3648
D029482	Parainfluenza Virus 4, Human	B04.820.480.937.600.650.750.717	1979161
D029501	Hamamelis	B01.875.800.575.912.250.475.500	4395
D029521	Influenzavirus A	B04.820.480.968.405	197911
D029522	Hydrophyllaceae	B01.875.800.575.912.250.531	4130
D029523	Illicium	B01.875.800.575.912.250.103.500.250	13097
D029524	Influenzavirus B	B04.820.480.968.407	197912
D029525	Juglandaceae	B01.875.800.575.912.250.859.750.500	16714
D029541	Loganiaceae	B01.875.800.575.912.250.456.875	26468
D029542	Lycopodiaceae	B01.875.800.575.525	3250
D029544	Foot-and-Mouth Disease Virus	B04.820.578.750.070.250	12110
D029561	Lythraceae	B01.875.800.575.912.250.859.833.500	3928
D029562	Magnoliaceae	B01.875.800.575.912.250.685	3401
D029581	Malpighiaceae	B01.875.800.575.912.250.859.797.690	4268
D029582	Meliaceae	B01.875.800.575.912.250.715	43707
D029583	Menispermaceae	B01.875.800.575.912.250.725	3455
D029585	Monimiaceae	B01.875.800.575.912.250.595.600	22063
D029586	Moraceae	B01.875.800.575.912.250.859.937.406	3487
D029587	Moringa	B01.875.800.575.912.250.752	3734
D029588	Moringa oleifera	B01.875.800.575.912.250.752.500	3735
D029590	Myricaceae	B01.875.800.575.912.250.859.750.700	26766
D029592	Oleaceae	B01.875.800.575.912.250.583.640	4144
D029594	Onagraceae	B01.875.800.575.912.250.786	3934
D029595	Orchidaceae	B01.875.800.575.912.250.618.100.640	4747
D029596	Paeonia	B01.875.800.575.912.250.791	13625
D029598	Passiflora	B01.875.800.575.912.250.803.500	3684
D029601	Pedaliaceae	B01.875.800.575.912.250.583.690	4180
D029602	Phytolaccaceae	B01.875.800.575.912.250.198.500.875	3525
D029603	Phytolacca	B01.875.800.575.912.250.198.500.875.500	3526
D029604	Phytolacca americana	B01.875.800.575.912.250.198.500.875.500.500	3527
D029605	Phytolacca dodecandra	B01.875.800.575.912.250.198.500.875.500.750	29724
D029606	Plumbaginaceae	B01.875.800.575.912.250.198.500.937	4437
D029608	Polygalaceae	B01.875.800.575.912.250.859.844	4274
D029621	Polypodiaceae	B01.875.800.575.912.063.700	3275
D029622	Portulacaceae	B01.875.800.575.912.250.198.500.984	3581
D029623	Primulaceae	B01.875.800.575.912.250.341.984	4335
D029624	Ferns	B01.875.800.575.912.063	241806
D029625	Pteridaceae	B01.875.800.575.912.063.750	13819
D029626	Ranunculaceae	B01.875.800.575.912.250.836.750	3440
D029627	Crassulaceae	B01.875.800.575.912.250.859.937.249	3781
D029628	Hydrangeaceae	B01.875.800.575.912.250.859.937.374	23097
D029630	Santalaceae	B01.875.800.575.912.250.884	3958
D029631	Sapindaceae	B01.875.800.575.912.250.885	23672
D029632	Sapotaceae	B01.875.800.575.912.250.339.485	3737
D029633	Schisandraceae	B01.875.800.575.912.250.103.500	16733
D029641	Simaroubaceae	B01.875.800.575.912.250.898	23808
D029642	Smilacaceae	B01.875.800.575.912.250.618.875.750	4703
D029644	Styracaceae	B01.875.800.575.912.250.341.996	20008
D029645	Thymelaeaceae	B01.875.800.575.912.250.932	39987
D029647	Turnera	B01.875.800.575.912.250.803.750	45183
D029648	Verbenaceae	B01.875.800.575.912.250.583.990	21910
D029649	Violaceae	B01.875.800.575.912.250.859.797.962	24921
D029650	Enterovirus, Bovine	B04.820.578.750.284.200	12064
D029661	Alnus	B01.875.800.575.912.250.859.750.200.500	3515
D029662	Betula	B01.875.800.575.912.250.859.750.200.750	3504
D029663	Tabebuia	B01.875.800.575.912.250.583.080.500	39256
D029682	Amsinckia	B01.875.800.575.912.250.150.122	255583
D029683	Borago	B01.875.800.575.912.250.150.188	13362
D029684	Lithospermum	B01.875.800.575.912.250.150.501	21634
D029685	Pulmonaria	B01.875.800.575.912.250.150.750	136615
D029686	Lepidium	B01.875.800.575.912.250.157.600	19205
D029687	Capsella	B01.875.800.575.912.250.157.244	3718
D029688	Brassica napus	B01.875.800.575.912.250.157.200.249	3708
D029741	Brassica rapa	B01.875.800.575.912.250.157.200.277	3711
D029743	Boswellia	B01.875.800.575.912.250.162.111	80276
D029744	Commiphora	B01.875.800.575.912.250.162.166	43868
D029745	Codonopsis	B01.875.800.575.912.250.171.200	16399
D029746	Lobelia	B01.875.800.575.912.250.171.600	4382
D029747	Opuntia	B01.875.800.575.912.250.198.500.200.500	106975
D029748	Caryophyllaceae	B01.875.800.575.912.250.198.500.250	3568
D029749	Dianthus	B01.875.800.575.912.250.198.500.250.222	3569
D029750	Saponaria	B01.875.800.575.912.250.198.500.250.611	3571
D029751	Silene	B01.875.800.575.912.250.198.500.250.655	3573
D029752	Stellaria	B01.875.800.575.912.250.198.500.250.827	13273
D029753	Celastraceae	B01.875.800.575.912.250.859.500.750	4305
D029754	Catha	B01.875.800.575.912.250.859.500.750.155	123403
D029755	Maytenus	B01.875.800.575.912.250.859.500.750.577	123430
D029756	Euonymus	B01.875.800.575.912.250.859.500.750.366	4306
D029757	Tripterygium	B01.875.800.575.912.250.859.500.750.788	123484
D029758	Cistus	B01.875.800.575.912.250.204.177	69451
D029759	Calophyllum	B01.875.800.575.912.250.859.250	73121
D029760	Garcinia	B01.875.800.575.912.250.859.625.333	58227
D029761	Garcinia cambogia	B01.875.800.575.912.250.859.625.333.200	1220707
D029762	Garcinia mangostana	B01.875.800.575.912.250.859.625.333.600	58228
D029763	Garcinia kola	B01.875.800.575.912.250.859.625.333.400	469930
D029764	Combretaceae	B01.875.800.575.912.250.228	3954
D029765	Combretum	B01.875.800.575.912.250.228.166	99434
D029766	Terminalia	B01.875.800.575.912.250.228.583	39992
D029767	Cornaceae	B01.875.800.575.912.250.250	42219
D029768	Cornus	B01.875.800.575.912.250.250.299	4281
D029769	Camptotheca	B01.875.800.575.912.250.778.188	16921
D029770	Costus	B01.875.800.575.912.250.618.937.124	4631
D029771	Rhodiola	B01.875.800.575.912.250.859.937.249.500	202994
D029772	Bryonia	B01.875.800.575.912.250.300.093	3651
D029773	Citrullus	B01.875.800.575.912.250.300.140	3653
D029774	Gynostemma	B01.875.800.575.912.250.300.444	182083
D029775	Momordica	B01.875.800.575.912.250.300.655	3671
D029776	Luffa	B01.875.800.575.912.250.300.522	3669
D029777	Momordica charantia	B01.875.800.575.912.250.300.655.249	3673
D029778	Trichosanthes	B01.875.800.575.912.250.300.827	3676
D029779	Cupressaceae	B01.875.800.575.912.625.750	3367
D029780	Chamaecyparis	B01.875.800.575.912.625.750.199	13414
D029781	Cupressus	B01.875.800.575.912.625.750.266	13468
D029782	Libocedrus	B01.875.800.575.912.625.750.599	13594
D029783	Thuja	B01.875.800.575.912.625.750.799	3315
D029784	Cycas	B01.875.800.575.156.199	3395
D029785	Cyperaceae	B01.875.800.575.912.250.312	4609
D029786	Cyperus	B01.875.800.575.912.250.312.199	4610
D029787	Drosera	B01.875.800.575.912.250.198.500.350.500	4363
D029788	Diospyros	B01.875.800.575.912.250.341.875.500	13492
D029789	Ephedra	B01.875.800.575.156.577.222	3387
D029790	Ephedra sinica	B01.875.800.575.156.577.222.500	33152
D029791	Ericaceae	B01.875.800.575.912.250.341.937	4345
D029792	Arctostaphylos	B01.875.800.575.912.250.341.937.099	83607
D029793	Rhododendron	B01.875.800.575.912.250.341.937.549	4346
D029795	Calluna	B01.875.800.575.912.250.341.937.211	13384
D029796	Vaccinium	B01.875.800.575.912.250.341.937.774	13749
D029799	Vaccinium macrocarpon	B01.875.800.575.912.250.341.937.774.750	13750
D029800	Vaccinium myrtillus	B01.875.800.575.912.250.341.937.774.875	180763
D029801	Vaccinium vitis-idaea	B01.875.800.575.912.250.341.937.774.937	180772
D029802	Croton	B01.875.800.575.912.250.859.797.438.199	100370
D029803	Phyllanthus	B01.875.800.575.912.250.859.797.438.622	58880
D029821	Enterovirus A, Human	B04.820.578.750.284.180	138948
D029822	Enterovirus B, Human	B04.820.578.750.284.182	138949
D029842	Phyllanthus emblica	B01.875.800.575.912.250.859.797.438.622.500	296036
D029843	Suregada	B01.875.800.575.912.250.859.797.438.825	314340
D029846	Senna Plant	B01.875.800.575.912.250.401.718	53922
D029861	Tamarindus	B01.875.800.575.912.250.401.875	58859
D029862	Prosopis	B01.875.800.575.912.250.401.702	35715
D029863	Cicer	B01.875.800.575.912.250.401.150	3826
D029864	Crotalaria	B01.875.800.575.912.250.401.175	3828
D029865	Cytisus	B01.875.800.575.912.250.401.187	3833
D029866	Derris	B01.875.800.575.912.250.401.191	53864
D029881	Galega	B01.875.800.575.912.250.401.250	47100
D029882	Glycyrrhiza uralensis	B01.875.800.575.912.250.401.300.500	74613
D029883	Indigofera	B01.875.800.575.912.250.401.337	20685
D029884	Lespedeza	B01.875.800.575.912.250.401.525	53892
D029901	Maackia	B01.875.800.575.912.250.401.581	37500
D029902	Medicago	B01.875.800.575.912.250.401.590	3877
D029903	Melilotus	B01.875.800.575.912.250.401.592	47081
D029904	Myroxylon	B01.875.800.575.912.250.401.601	53905
D029905	Pachyrhizus	B01.875.800.575.912.250.401.611	109170
D029906	Physostigma	B01.875.800.575.912.250.401.694	271806
D029907	Psoralea	B01.875.800.575.912.250.401.710	100167
D029908	Pueraria	B01.875.800.575.912.250.401.714	3892
D029909	Sophora	B01.875.800.575.912.250.401.734	3896
D029910	Trigonella	B01.875.800.575.912.250.401.937	78532
D029911	Caesalpinia	B01.875.800.575.912.250.401.093	53845
D029912	Abrus	B01.875.800.575.912.250.401.012	3815
D029921	Trifolium	B01.875.800.575.912.250.401.906	3898
D029962	Fagaceae	B01.875.800.575.912.250.859.750.300	3503
D029963	Quercus	B01.875.800.575.912.250.859.750.300.500	3511
D029964	Fagus	B01.875.800.575.912.250.859.750.300.249	21024
D029965	Gentianaceae	B01.875.800.575.912.250.456.750	21472
D029966	Centaurium	B01.875.800.575.912.250.456.750.188	50750
D029967	Swertia	B01.875.800.575.912.250.456.750.594	39241
D029969	Angelica	B01.875.800.575.912.250.075.088	40948
D029970	Angelica archangelica	B01.875.800.575.912.250.075.088.077	40949
D029971	Angelica sinensis	B01.875.800.575.912.250.075.088.538	165353
D029972	Bupleurum	B01.875.800.575.912.250.075.144	46366
D029974	Carum	B01.875.800.575.912.250.075.166	48031
D029981	Cicuta	B01.875.800.575.912.250.075.190	48035
D029982	Conium	B01.875.800.575.912.250.075.205	13446
D030001	Foeniculum	B01.875.800.575.912.250.075.333	48037
D030002	Heracleum	B01.875.800.575.912.250.075.411	40917
D030003	Levisticum	B01.875.800.575.912.250.075.488	48041
D030004	Ligusticum	B01.875.800.575.912.250.075.511	49551
D030005	Sanicula	B01.875.800.575.912.250.075.875	13665
D030006	Amsonia	B01.875.800.575.912.250.456.500.088	141529
D030007	Nerium	B01.875.800.575.912.250.456.500.432	63461
D030008	Catharanthus	B01.875.800.575.912.250.456.500.260	4057
D030009	Aspidosperma	B01.875.800.575.912.250.456.500.174	84858
D030010	Apocynum	B01.875.800.575.912.250.456.500.131	13338
D030011	Ochrosia	B01.875.800.575.912.250.456.500.604	141590
D030012	Gentiana	B01.875.800.575.912.250.456.750.391	21496
D030013	Strophanthus	B01.875.800.575.912.250.456.500.833	52858
D030014	Tabernaemontana	B01.875.800.575.912.250.456.500.888	52860
D030015	Enterovirus C, Human	B04.820.578.750.284.184	138950
D030016	Enterovirus D, Human	B04.820.578.750.284.188	138951
D030017	Ilex	B01.875.800.575.912.250.084.500	4295
D030018	Ilex guayusa	B01.875.800.575.912.250.084.500.500	185514
D030019	Ilex paraguariensis	B01.875.800.575.912.250.084.500.750	185542
D030020	Ilex vomitoria	B01.875.800.575.912.250.084.500.875	4297
D030021	Pinellia	B01.875.800.575.912.250.618.050.750.500	199219
D030022	Aristolochia	B01.875.800.575.912.250.096.211	12947
D030023	Asarum	B01.875.800.575.912.250.096.233	16728
D030024	Curcuma	B01.875.800.575.912.250.618.937.900.166	99568
D030041	Hepatitis A virus	B04.450.420.410,B04.820.578.750.400.410	12092
D030061	Parechovirus	B04.820.578.750.700	138954
D030081	Palyam Virus	B04.820.223.719.550.750	40059
D030101	Orthoreovirus, Avian	B04.820.223.719.590.500	38170
D030102	Orthoreovirus, Mammalian	B04.820.223.719.590.550	351073
D030121	Betaretrovirus	B04.613.807.124,B04.820.650.124	140052
D030221	Cola	B01.875.800.575.912.250.859.821.500.212	82456
D030241	Diarrhea Virus 1, Bovine Viral	B04.820.578.344.700.150.100	11099
D030242	Diarrhea Virus 2, Bovine Viral	B04.820.578.344.700.150.120	54315
D030261	Primate T-lymphotropic virus 1	B04.613.807.200.725,B04.820.650.200.725	194440
D030263	Primate T-lymphotropic virus 2	B04.613.807.200.730,B04.820.650.200.730	194441
D030281	Simian T-lymphotropic virus 2	B04.613.807.200.730.810,B04.613.807.805.855,B04.820.650.200.730.810,B04.820.650.805.855	33748
D030282	Primate T-lymphotropic virus 3	B04.613.807.200.735,B04.820.650.200.735	194443
D030283	Epsilonretrovirus	B04.613.807.260,B04.820.650.260	153137
D030381	Nodaviridae	B04.525.515,B04.820.578.625	12283
D030441	Saussurea	B01.875.800.575.912.250.100.700	41629
D030521	Zingiberaceae	B01.875.800.575.912.250.618.937.900	4642
D030601	Cistaceae	B01.875.800.575.912.250.204	69450
D030681	Ficus	B01.875.800.575.912.250.859.937.406.500	3493
D030701	Nyssaceae	B01.875.800.575.912.250.778	4289
D030702	Nymphaeaceae	B01.875.800.575.912.250.776	4410
D030721	Nymphaea	B01.875.800.575.912.250.776.500	4418
D030921	Erythroxylaceae	B01.875.800.575.912.250.346	22118
D031001	Aceraceae	B01.875.800.575.912.250.618.050.500	910345
D031002	Acer	B01.875.800.575.912.250.885.056	4022
D031003	Adoxaceae	B01.875.800.575.912.250.328.500	4206
D031021	Anacardium	B01.875.800.575.912.250.044.277	171928
D031022	Mangifera	B01.875.800.575.912.250.044.416	23461
D031023	Semecarpus	B01.875.800.575.912.250.044.705	173682
D031041	Annona	B01.875.800.575.912.250.065.500	13336
D031042	Asimina	B01.875.800.575.912.250.065.750	12952
D031043	Guatteria	B01.875.800.575.912.250.065.875	295145
D031044	Polyalthia	B01.875.800.575.912.250.065.937	105756
D031045	Rollinia	B01.875.800.575.912.250.065.968	301698
D031046	Uvaria	B01.875.800.575.912.250.065.984	174969
D031048	Cnidium	B01.875.800.575.912.250.075.199	48110
D031049	Eryngium	B01.875.800.575.912.250.075.294	43070
D031050	Oenanthe	B01.875.800.575.912.250.075.568	48043
D031051	Alstonia	B01.875.800.575.912.250.456.500.043	52821
D031052	Thevetia	B01.875.800.575.912.250.456.500.944	45319
D031053	Vinca	B01.875.800.575.912.250.456.500.972	60092
D031055	Alocasia	B01.875.800.575.912.250.618.050.750.066	4455
D031056	Amorphophallus	B01.875.800.575.912.250.618.050.750.077	74663
D031057	Arisaema	B01.875.800.575.912.250.618.050.750.088	50230
D031058	Arum	B01.875.800.575.912.250.618.050.750.109	4457
D031059	Calla Plant	B01.875.800.575.912.250.618.050.750.177	45006
D031060	Colocasia	B01.875.800.575.912.250.618.050.750.199	4459
D031061	Cyrtosperma	B01.875.800.575.912.250.618.050.750.211	39258
D031062	Philodendron	B01.875.800.575.912.250.618.050.750.488	71613
D031063	Xanthosoma	B01.875.800.575.912.250.618.050.750.944	15105
D031064	Zantedeschia	B01.875.800.575.912.250.618.050.750.972	69720
D031081	Calamus	B01.875.800.575.912.250.093.188	4711
D031101	Marsdenia	B01.875.800.575.912.250.456.500.411	141490
D031102	Hemidesmus	B01.875.800.575.912.250.456.500.341	63475
D031103	Gymnema	B01.875.800.575.912.250.456.500.336	4067
D031104	Gymnema sylvestre	B01.875.800.575.912.250.456.500.336.500	4068
D031105	Cynanchum	B01.875.800.575.912.250.456.500.325	126747
D031106	Cryptolepis	B01.875.800.575.912.250.456.500.303	165212
D031107	Calotropis	B01.875.800.575.912.250.456.500.217	4065
D031108	Asclepias	B01.875.800.575.912.250.456.500.153	21199
D031109	Periploca	B01.875.800.575.912.250.456.500.691	63484
D031110	Tylophora	B01.875.800.575.912.250.456.500.958	52863
D031111	Balanophoraceae	B01.875.800.575.912.250.106	25673
D031112	Begoniaceae	B01.875.800.575.912.250.118	3680
D031121	Mannheimia	B03.440.450.600.500,B03.660.250.550.500	75984
D031161	Pseudoalteromonas	B03.440.400.425.622,B03.660.250.021.600	53246
D031162	Achillea	B01.875.800.575.912.250.100.037	13328
D031163	Ageratum	B01.875.800.575.912.250.100.056	55597
D031164	Ambrosia	B01.875.800.575.912.250.100.065	4211
D031165	Ammi	B01.875.800.575.912.250.075.039	48025
D031166	Anthemis	B01.875.800.575.912.250.100.071	99027
D031167	Chamaemelum	B01.875.800.575.912.250.100.192	99036
D031168	Matricaria	B01.875.800.575.912.250.100.509	56016
D031169	Tripleurospermum	B01.875.800.575.912.250.100.937	99107
D031170	Arctium	B01.875.800.575.912.250.100.072	4216
D031171	Artemisia absinthium	B01.875.800.575.912.250.100.100.099	72332
D031172	Artemisia annua	B01.875.800.575.912.250.100.100.144	35608
D031173	Aster Plant	B01.875.800.575.912.250.100.111	41479
D031174	Atractylodes	B01.875.800.575.912.250.100.126	41485
D031175	Baccharis	B01.875.800.575.912.250.100.133	41487
D031176	Bidens	B01.875.800.575.912.250.100.137	42336
D031177	Carduus	B01.875.800.575.912.250.100.168	92905
D031178	Carthamus	B01.875.800.575.912.250.100.181	4221
D031179	Centaurea	B01.875.800.575.912.250.100.188	41503
D031180	Cirsium	B01.875.800.575.912.250.100.227	41549
D031181	Cnicus	B01.875.800.575.912.250.100.241	50281
D031182	Echinops Plant	B01.875.800.575.912.250.100.317	32194
D031183	Onopordum	B01.875.800.575.912.250.100.562	92914
D031184	Sonchus	B01.875.800.575.912.250.100.833	50190
D031185	Scolymus	B01.875.800.575.912.250.100.750	114286
D031186	Scorzonera	B01.875.800.575.912.250.100.775	114288
D031187	Carthamus tinctorius	B01.875.800.575.912.250.100.181.500	4222
D031188	Tragopogon	B01.875.800.575.912.250.100.916	13730
D031202	Chrysanthemum	B01.875.800.575.912.250.100.206	13422
D031203	Tanacetum	B01.875.800.575.912.250.100.874	99105
D031205	Taraxacum	B01.875.800.575.912.250.100.895	49743
D031206	Haplopappus	B01.875.800.575.912.250.100.358	71051
D031207	Tussilago	B01.875.800.575.912.250.100.958	118777
D031208	Verbesina	B01.875.800.575.912.250.100.979	41660
D031209	Wedelia	B01.875.800.575.912.250.100.989	183097
D031210	Xanthium	B01.875.800.575.912.250.100.994	36590
D031211	Corylus	B01.875.800.575.912.250.859.750.200.875	13450
D031212	Bixaceae	B01.875.800.575.912.250.146	66670
D031213	Cordia	B01.875.800.575.912.250.150.327	79331
D031214	Arabis	B01.875.800.575.912.250.157.150	50451
D031215	Armoracia	B01.875.800.575.912.250.157.175	3703
D031216	Barbarea	B01.875.800.575.912.250.157.187	50457
D031217	Cardamine	B01.875.800.575.912.250.157.255	50460
D031218	Crambe Plant	B01.875.800.575.912.250.157.277	3720
D031219	Isatis	B01.875.800.575.912.250.157.438	161755
D031220	Lepidium sativum	B01.875.800.575.912.250.157.600.500	33125
D031223	Nasturtium	B01.875.800.575.912.250.157.644	65947
D031224	Raphanus	B01.875.800.575.912.250.157.711	3725
D031225	Rorippa	B01.875.800.575.912.250.157.744	50495
D031226	Sinapis	B01.875.800.575.912.250.157.811	3727
D031227	Thlaspi	B01.875.800.575.912.250.157.905	13287
D031228	Wasabia	B01.875.800.575.912.250.157.952	98005
D031229	Bromeliaceae	B01.875.800.575.912.250.159	4613
D031230	Ananas	B01.875.800.575.912.250.159.099	4614
D031231	Bromelia	B01.875.800.575.912.250.159.244	4616
D031232	Tillandsia	B01.875.800.575.912.250.159.622	15170
D031233	Bursera	B01.875.800.575.912.250.162.138	4015
D031234	Buxaceae	B01.875.800.575.912.250.165	4000
D031235	Buxus	B01.875.800.575.912.250.165.500	4001
D031236	Pachysandra	B01.875.800.575.912.250.165.750	74824
D031237	Calycanthaceae	B01.875.800.575.912.250.595.200	3427
D031238	Platycodon	B01.875.800.575.912.250.171.800	94285
D031239	Lonicera	B01.875.800.575.912.250.328.750.388	49606
D031240	Symphoricarpos	B01.875.800.575.912.250.328.750.625	13701
D031241	Caricaceae	B01.875.800.575.912.250.192	3647
D031242	Agrostemma	B01.875.800.575.912.250.198.500.250.055	39847
D031243	Arenaria Plant	B01.875.800.575.912.250.198.500.250.077	3577
D031244	Lychnis	B01.875.800.575.912.250.198.500.250.416	265240
D031245	Vaccaria	B01.875.800.575.912.250.198.500.250.913	39247
D031247	Celastrus	B01.875.800.575.912.250.859.500.750.199	85180
D031248	Salsola	B01.875.800.575.912.250.198.500.100.833	151233
D031250	Clethraceae	B01.875.800.575.912.250.339.218	16611
D031251	Clusia	B01.875.800.575.912.250.859.625.249	72403
D031252	Mammea	B01.875.800.575.912.250.859.625.750	180118
D031253	Calystegia	B01.875.800.575.912.250.238.249	47518
D031254	Convolvulus	B01.875.800.575.912.250.238.374	4122
D031255	Carex Plant	B01.875.800.575.912.250.312.099	13398
D031256	Eleocharis	B01.875.800.575.912.250.312.299	46324
D031257	Droseraceae	B01.875.800.575.912.250.198.500.350	4360
D031262	Ebenaceae	B01.875.800.575.912.250.341.875	19955
D031263	Elaeagnaceae	B01.875.800.575.912.250.859.937.280	25996
D031281	Hippophae	B01.875.800.575.912.250.859.937.280.500	48233
D031282	Gaultheria	B01.875.800.575.912.250.341.937.267	13538
D031283	Eucommiaceae	B01.875.800.575.912.250.348	4390
D031284	Aleurites	B01.875.800.575.912.250.859.797.438.077	123497
D031285	Hippomane	B01.875.800.575.912.250.859.797.438.461	316843
D031286	Jatropha	B01.875.800.575.912.250.859.797.438.488	3995
D031287	Sapium	B01.875.800.575.912.250.859.797.438.737	139771
D031288	Chamaecrista	B01.875.800.575.912.250.401.125	53853
D031289	Albizzia	B01.875.800.575.912.250.401.051	3812
D031290	Butea	B01.875.800.575.912.250.401.090	12979
D031291	Castanospermum	B01.875.800.575.912.250.401.112	24961
D031292	Clitoria	B01.875.800.575.912.250.401.162	43365
D031293	Cyamopsis	B01.875.800.575.912.250.401.181	3831
D031294	Dolichos	B01.875.800.575.912.250.401.196	3839
D031295	Griffonia	B01.875.800.575.912.250.401.318	3849
D031296	Laburnum	B01.875.800.575.912.250.401.356	3851
D031297	Lupinus	B01.875.800.575.912.250.401.571	3869
D031298	Mimosa	B01.875.800.575.912.250.401.596	21013
D031299	Mucuna	B01.875.800.575.912.250.401.598	40336
D031301	Robinia	B01.875.800.575.912.250.401.716	35937
